,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,post_release_bugs,pre_release_bugs,authors,churn_metric,change_metric
2733,2,2,2,1,13,2,11,0,1,0,0,5,5,5,0,5,0,1,0,4,123,23,78,35,40,22,49,65,33,32,6,6,6,1,3,0.28,12,12,13,5,0,2,3,1,3
2734,1,1,1,1,11,0,10,0,1,2,3,3,3,1,0,3,0,0,0,3,86,11,58,38,22,17,34,40,29,11,3,3,3,1,1,0.29,5,5,5,3,0,4,8,1,8
2735,1,1,1,1,23,1,20,0,2,0,1,3,3,3,0,3,0,0,0,3,129,12,85,44,50,32,56,63,39,24,3,3,3,1,1,0.38,5,5,5,3,0,1,4,1,4
2736,3,3,3,1,39,5,28,6,2,0,4,4,4,4,4,4,1,0,0,3,235,32,153,73,101,52,116,133,68,65,8,8,8,1,3,0.34,13,13,13,4,1,1,15,1,13
2737,1,1,1,1,26,2,18,6,1,5,9,13,13,8,0,13,3,1,0,9,423,48,273,111,195,102,187,209,92,117,4,4,5,3,2,0.37,22,22,23,15,0,2,29,1,35
2738,2,2,2,1,29,2,22,4,1,0,6,21,21,21,4,21,0,9,0,12,743,86,540,168,398,126,343,403,152,251,6,6,7,3,2,0.23,55,55,60,23,4,7,38,1,34
2739,1,1,1,1,10,0,6,4,1,1,0,9,9,8,4,9,0,0,0,9,162,14,91,45,38,57,51,61,32,29,1,1,1,1,0,0.63,9,9,9,9,0,0,8,1,5
2740,1,1,1,1,34,1,30,2,1,0,0,6,6,6,5,6,0,2,0,4,263,18,213,45,172,32,51,58,38,20,1,1,1,1,0,0.15,6,6,6,6,0,0,4,1,3
2741,1,1,1,1,26,0,24,1,1,0,0,6,6,6,0,6,0,1,0,5,201,9,165,52,135,27,116,125,48,77,2,2,2,1,1,0.16,7,7,7,6,0,0,1,2,1
2742,3,3,3,1,51,8,32,11,1,0,6,7,7,7,6,7,0,1,0,6,443,71,276,90,201,102,181,206,80,126,7,7,7,1,3,0.37,22,22,26,7,0,1,16,1,11
2743,1,1,1,1,10,1,8,0,5,2,2,19,19,17,8,19,1,4,1,13,313,56,224,102,121,33,117,145,88,57,2,2,2,1,2,0.15,22,22,22,19,0,2,12,1,0
2744,2,2,2,1,23,1,19,3,2,0,2,6,6,6,0,6,0,0,2,4,214,23,156,73,93,35,81,100,59,41,3,3,3,1,2,0.22,12,12,12,6,0,2,15,1,12
2745,1,1,1,1,10,0,7,2,5,0,6,14,16,16,3,16,0,2,0,14,248,30,149,76,78,69,88,108,60,48,2,2,2,1,1,0.46,15,15,15,14,1,1,10,2,8
2746,2,2,2,1,25,3,17,5,1,0,0,4,4,4,0,4,0,0,0,4,150,20,90,42,52,44,54,65,35,30,4,4,4,3,2,0.49,9,9,9,6,0,6,11,1,11
2747,1,1,1,1,9,0,6,2,1,0,1,9,9,9,3,9,0,3,0,6,150,17,87,39,40,46,53,65,30,35,2,2,2,1,1,0.53,11,11,11,9,1,1,2,6,2
2748,1,1,1,1,12,0,9,2,3,0,1,10,10,10,3,10,0,0,0,10,152,16,88,28,49,48,49,64,32,32,3,3,3,1,1,0.55,13,13,13,10,0,1,5,1,5
2749,1,1,1,1,10,0,8,2,4,12,3,15,15,3,0,15,0,0,0,15,224,26,145,69,69,58,70,95,58,37,4,4,4,3,3,0.4,22,22,22,21,1,2,35,1,34
2750,1,1,1,1,18,1,13,3,1,0,1,8,8,8,2,8,0,1,0,7,216,29,141,66,86,46,80,94,51,43,2,2,2,1,1,0.33,11,11,11,8,3,2,15,1,15
2751,1,1,1,1,15,2,10,3,1,0,0,4,4,4,3,4,0,0,0,4,115,17,66,34,32,32,43,50,29,21,3,3,3,1,1,0.48,6,6,6,4,1,3,6,1,6
2752,2,2,2,1,37,5,26,5,1,6,1,18,18,12,1,18,0,8,0,10,772,123,523,147,387,126,338,398,121,277,4,4,4,1,3,0.24,48,48,48,18,0,2,8,1,8
2753,1,1,1,1,16,1,13,1,3,0,0,9,9,9,7,9,0,1,0,8,226,29,158,58,89,39,97,113,50,63,4,4,4,1,1,0.25,14,14,14,9,1,1,18,1,7
2754,1,1,1,1,34,5,21,7,4,0,4,16,16,16,5,16,0,4,1,11,651,106,407,112,288,144,283,315,95,220,3,3,3,1,2,0.35,23,23,23,16,3,1,29,1,30
2755,1,1,1,1,14,1,12,0,3,0,3,6,6,6,2,6,0,1,0,5,153,18,107,43,60,28,69,82,42,40,3,3,3,1,2,0.26,10,10,10,6,1,1,10,1,10
2756,1,1,1,1,22,1,16,4,9,1,8,21,19,20,3,21,0,2,0,19,494,52,362,155,231,82,212,250,130,120,4,4,4,3,2,0.23,35,34,36,23,3,10,28,1,26
2757,1,1,1,1,13,1,11,0,2,3,4,7,7,4,0,7,0,3,0,4,160,25,116,55,64,19,68,82,49,33,5,5,5,1,2,0.16,11,11,11,7,4,4,27,1,27
2758,1,1,1,1,24,2,17,5,1,0,2,6,6,6,0,6,0,3,0,3,219,26,140,60,83,53,80,94,49,45,3,3,3,1,3,0.38,9,9,9,6,0,1,11,1,11
2759,1,1,1,1,13,1,11,0,2,2,2,10,10,8,2,10,0,3,0,7,195,27,147,71,77,21,94,111,60,51,2,2,2,1,1,0.14,14,14,14,10,2,2,7,1,7
2760,2,2,2,1,34,3,25,7,1,0,0,4,4,4,0,4,0,0,0,4,197,21,135,61,86,48,80,93,56,37,6,6,6,3,3,0.36,10,10,10,6,0,1,6,1,9
2761,2,2,2,1,19,2,13,3,4,1,3,13,11,12,10,13,0,1,0,12,351,55,231,88,132,66,137,164,75,89,5,5,5,1,2,0.29,26,26,27,13,2,4,25,1,25
2762,1,1,1,1,5,0,5,0,1,0,0,3,3,3,1,3,0,0,1,2,57,8,32,19,8,17,17,22,16,6,2,2,2,1,1,0.53,4,4,4,3,1,1,2,1,2
2763,3,3,3,1,48,7,33,8,1,1,1,2,2,1,0,2,1,0,0,1,139,20,86,42,57,33,58,66,35,31,6,6,6,1,2,0.38,7,7,7,2,0,1,4,1,4
2764,1,1,1,1,14,0,10,4,1,0,0,5,5,5,1,5,0,1,0,4,130,14,77,36,41,42,44,52,32,20,2,2,2,1,1,0.55,7,7,7,5,1,1,12,1,13
2765,2,2,2,1,27,4,21,2,1,1,0,2,2,1,0,2,1,0,0,1,102,15,65,33,36,22,42,48,28,20,3,3,3,1,1,0.34,4,4,4,2,0,0,5,1,5
2766,1,1,1,1,74,13,59,3,1,0,1,1,1,1,0,1,0,0,0,1,122,19,81,37,54,23,64,67,32,35,1,1,1,1,1,0.28,1,1,1,1,1,2,6,1,5
2767,1,1,1,1,27,2,16,7,3,2,2,27,27,25,4,27,1,4,0,22,849,106,521,144,370,224,340,384,119,265,4,4,4,1,2,0.43,37,37,37,27,2,8,35,1,34
2768,1,1,1,1,26,2,20,4,3,3,6,19,19,16,0,19,1,5,0,13,607,66,446,152,331,97,285,324,121,203,3,3,3,1,2,0.22,27,27,27,19,0,3,21,1,20
2769,1,1,1,1,20,1,13,6,1,1,1,2,2,1,0,2,0,1,0,1,80,9,43,23,22,29,28,32,21,11,1,1,1,1,1,0.67,2,2,2,2,0,1,1,1,1
2770,1,1,1,1,12,1,10,1,1,0,2,9,9,9,2,9,0,3,0,6,186,26,134,57,70,26,83,98,49,49,3,3,3,1,1,0.19,13,13,13,9,1,2,12,1,14
2771,2,2,2,1,20,2,17,1,1,0,0,1,1,1,0,1,0,0,0,1,57,6,27,12,13,24,15,19,11,8,2,2,2,1,1,0.89,2,2,2,1,0,1,3,1,2
